total_gold_earned_0, 45893
total_gold_spent_0, 40725
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 14
total_deaths_0, 22
total_damage_dealt_to_champions_0, 51585
total_damage_dealt_to_objectives_0, 27788
total_damage_taken_0, 83866
average_vision_score_0, 16
total_wards_placed_0, 32
average_creep_score_0, 108
average_champion_experience_0, 10237
dmg_carry_0, 236
obj_carry_0, 236
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Lucian
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 53440
total_gold_spent_1, 46985
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 22
total_deaths_1, 14
total_damage_dealt_to_champions_1, 64459
total_damage_dealt_to_objectives_1, 61234
total_damage_taken_1, 79834
average_vision_score_1, 24
total_wards_placed_1, 50
average_creep_score_1, 117
average_champion_experience_1, 12285
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Jax
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Velkoz
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
