total_gold_earned_0, 81988
total_gold_spent_0, 76100
total_baron_kills_0, 0
total_dragon_kills_0, 5
total_inhibitor_kils_0, 2
total_kills_0, 53
total_deaths_0, 30
total_damage_dealt_to_champions_0, 149557
total_damage_dealt_to_objectives_0, 78744
total_damage_taken_0, 184885
average_vision_score_0, 33
total_wards_placed_0, 76
average_creep_score_0, 140
average_champion_experience_0, 20195
dmg_carry_0, 223
obj_carry_0, 223
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Chogath
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 77064
total_gold_spent_1, 73635
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 30
total_deaths_1, 53
total_damage_dealt_to_champions_1, 151233
total_damage_dealt_to_objectives_1, 70290
total_damage_taken_1, 185117
average_vision_score_1, 33
total_wards_placed_1, 68
average_creep_score_1, 147
average_champion_experience_1, 18631
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
