total_gold_earned_0, 59249
total_gold_spent_0, 56400
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 30
total_deaths_0, 19
total_damage_dealt_to_champions_0, 84500
total_damage_dealt_to_objectives_0, 83891
total_damage_taken_0, 98990
average_vision_score_0, 29
total_wards_placed_0, 58
average_creep_score_0, 129
average_champion_experience_0, 14194
dmg_carry_0, 223
obj_carry_0, 223
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Shen
total_gold_earned_1, 48818
total_gold_spent_1, 44350
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 30
total_damage_dealt_to_champions_1, 61034
total_damage_dealt_to_objectives_1, 14538
total_damage_taken_1, 119012
average_vision_score_1, 11
total_wards_placed_1, 37
average_creep_score_1, 121
average_champion_experience_1, 12679
dmg_carry_1, 75
obj_carry_1, 75
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Talon
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
