total_gold_earned_0, 59750
total_gold_spent_0, 57180
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 35
total_deaths_0, 45
total_damage_dealt_to_champions_0, 108005
total_damage_dealt_to_objectives_0, 30149
total_damage_taken_0, 147240
average_vision_score_0, 27
total_wards_placed_0, 64
average_creep_score_0, 124
average_champion_experience_0, 13127
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Diana
team_comp_0_champ_4, Kalista
team_comp_0_champ_5, Ashe
total_gold_earned_1, 69147
total_gold_spent_1, 62825
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 45
total_deaths_1, 35
total_damage_dealt_to_champions_1, 124387
total_damage_dealt_to_objectives_1, 98197
total_damage_taken_1, 141377
average_vision_score_1, 19
total_wards_placed_1, 48
average_creep_score_1, 123
average_champion_experience_1, 15322
dmg_carry_1, 23
obj_carry_1, 23
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Amumu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
