total_gold_earned_0, 51243
total_gold_spent_0, 49455
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 47
total_damage_dealt_to_champions_0, 79936
total_damage_dealt_to_objectives_0, 18400
total_damage_taken_0, 137901
average_vision_score_0, 17
total_wards_placed_0, 51
average_creep_score_0, 105
average_champion_experience_0, 10922
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Renekton
team_comp_0_champ_4, Senna
team_comp_0_champ_5, TahmKench
total_gold_earned_1, 63881
total_gold_spent_1, 58383
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 47
total_deaths_1, 26
total_damage_dealt_to_champions_1, 114354
total_damage_dealt_to_objectives_1, 85582
total_damage_taken_1, 109665
average_vision_score_1, 21
total_wards_placed_1, 46
average_creep_score_1, 97
average_champion_experience_1, 13291
dmg_carry_1, 86
obj_carry_1, 86
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Belveth
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
